358.7024	531.4292365370952
112.26026666666667	50.28837833289498
79.16213333333333	23.465750159591764
72.49546666666666	23.591069780947276
67.83733333333333	23.38595967873113
67.83733333333333	23.38595967873113
66.56586666666666	21.963369914039884
63.023999999999994	20.062483424114202
58.82453333333333	17.50535995413432
58.82453333333333	17.50535995413432
58.7104	17.55764232789487
54.50453333333333	11.828326085332293
52.421866666666666	5.3979267695592
52.421866666666666	5.3979267695592
51.60533333333333	4.606268193089355
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
50.416	0.0
