11200.0	0.0
11181.60345920662	48.975349182108374
10770.002989302948	1031.4852267293627
7020.970603600596	2744.0086251262487
5622.701822661656	2185.614814097119
5127.515807206342	2621.1607483103508
4543.667032789369	2125.2987740688895
4190.9057454298645	1938.1037791841281
3724.0274793570075	1984.2360472731161
3574.464550660591	1808.4762506142931
3175.9920306304034	1747.8797992262512
2873.2131957385127	1676.8387774954929
2844.910357685864	1604.584782854
2703.1753259536367	1268.6921156315166
2470.671677417665	1224.1684027899814
2414.213964512533	1191.5214429948385
2268.294381868254	867.2722169663109
