0.81269, 0.170928
0.279562, 0.737397
0.454542, 0.495892
0.759851, 0.636434
0.81264, 0.170933
0.881251, 0.638971
0.483222, 0.41012
0.273272, 0.859073
0.933171, 0.172829
0.81269, 0.170928
0.279562, 0.737397
0.454542, 0.495892
0.759851, 0.636434
0.81264, 0.170933
0.81269, 0.170928
0.279562, 0.737397
0.454542, 0.495892
0.759851, 0.636434
0.81264, 0.170933
0.279562, 0.737397
0.454542, 0.495892
0.81269, 0.170928
0.759851, 0.636434
0.81264, 0.170933
0.881251, 0.638971
0.483222, 0.41012
0.273272, 0.859073
0.933171, 0.172829
0.956137, 0.668252
0.544333, 0.323573
0.917545, 0.224537
0.885436, 0.701384
0.599872, 0.233441
0.179654, 0.930635
0.865762, 0.33338
0.764935, 0.698571
0.714351, 0.195585
0.153394, 0.819256
0.832613, 0.423582
0.667725, 0.741089
0.813487, 0.183869
0.132858, 0.719046
0.883336, 0.532923
0.632262, 0.824616
0.922827, 0.234596
0.176157, 0.619986
0.912016, 0.625489
0.618897, 0.937817
0.959902, 0.328235
0.240425, 0.548243
0.836103, 0.716805
0.528128, 0.953578
0.964072, 0.439705
0.331389, 0.502894
0.76885, 0.788706
0.454872, 0.883162
0.933365, 0.556268
0.380573, 0.58392
0.648333, 0.790929
0.463865, 0.79898
0.878898, 0.647692
0.417817, 0.698555
0.545836, 0.834524
0.484086, 0.714746
0.807133, 0.732613
0.411038, 0.802625
0.446951, 0.848558
0.593874, 0.664981
0.798356, 0.814353
0.32966, 0.827703
0.327428, 0.858121
0.6859, 0.622425
0.727612, 0.866283
0.270523, 0.747843
0.264463, 0.924623
0.732103, 0.545751
0.650012, 0.825577
0.271085, 0.676208
0.174998, 0.963467
0.840879, 0.49374
0.556102, 0.750018
0.304857, 0.587769
0.0923766, 0.941189
0.896871, 0.405289
0.509789, 0.664869
0.309747, 0.467335
0.0385694, 0.861372
0.949489, 0.309122
0.497643, 0.544949
0.385319, 0.402561
0.0835299, 0.785494
0.93174, 0.193024
0.426187, 0.472054
0.482767, 0.331623
0.180243, 0.713557
0.900593, 0.0852754
0.397321, 0.375559
0.516569, 0.240884
0.223897, 0.635577
0.822018, 0.0378033
0.356455, 0.262164
0.545507, 0.127181
0.232234, 0.539067
0.722293, 0.0718534
0.334214, 0.147215
0.590967, 0.0449023
0.332481, 0.47213
0.632663, 0.116767
0.262643, 0.0915814
0.662874, 0.0661926
0.433773, 0.410089
0.60597, 0.234355
0.164597, 0.116771
0.743486, 0.107821
0.53915, 0.351574
0.612221, 0.289243
0.0658031, 0.135006
0.862512, 0.0888204
0.640796, 0.330443
0.696768, 0.211979
0.0556381, 0.075683
0.94635, 0.104869
0.710204, 0.261899
0.757946, 0.141858
0.150918, 0.0370952
0.952085, 0.186868
0.809336, 0.221679
0.733188, 0.0497157
0.248149, 0.035861
0.868196, 0.261063
0.892595, 0.170191
0.627673, 0.0409939
0.312103, 0.138082
0.794537, 0.35647
0.947686, 0.0925402
0.509356, 0.0639996
0.289383, 0.211016
0.721361, 0.441549
0.924477, 0.0420353
0.416074, 0.0452948
0.196654, 0.28802
0.621487, 0.501709
0.83331, 0.0827248
0.301519, 0.03353
0.113225, 0.369493
0.595431, 0.575066
0.743282, 0.134963
0.212394, 0.0561246
0.0665768, 0.469541
0.509363, 0.659451
0.705138, 0.24935
0.138276, 0.11341
0.0564089, 0.582012
0.432782, 0.725686
0.69588, 0.362008
0.0484123, 0.147947
0.0587972, 0.677765
0.312566, 0.716803
0.703279, 0.439364
0.0366508, 0.246215
0.155487, 0.745264
0.20696, 0.730682
0.687618, 0.557977
0.111797, 0.322938
0.23445, 0.821921
0.26354, 0.775936
0.674332, 0.67544
0.210471, 0.389806
0.323314, 0.868237
0.357847, 0.850999
0.619114, 0.753499
0.307367, 0.461496
0.387825, 0.944868
0.525643, 0.829601
0.32582, 0.565085
0.307931, 0.935704
0.499744, 0.934878
0.471499, 0.895035
0.326431, 0.675817
0.192305, 0.901657
0.598277, 0.964238
0.273286, 0.762759
0.11763, 0.839388
0.696688, 0.963154
0.309265, 0.965696
0.226475, 0.846558
0.0651572, 0.742293
0.777732, 0.873914
0.20096, 0.958756
0.0371198, 0.673604
0.845488, 0.786837
0.0956214, 0.909724
0.128621, 0.920464
0.0330734, 0.554663
0.883893, 0.672587
