0.0,0.0,0.0,0.0
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
0.0,0.0,1.0,1.0
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5
0.6875,0.3125,0.6875,0.6875
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
0.77343,0.77343,0.77343,0.77343
