0.314671, 0.868792
0.172723, 0.46349
0.18918, 0.945555
0.588223, 0.656546
0.314673, 0.868748
0.582011, 0.777345
0.166467, 0.585172
0.297011, 0.952995
0.576194, 0.880631
0.159961, 0.688155
0.237838, 0.943318
0.485566, 0.916502
0.0691771, 0.723316
0.235431, 0.848999
0.390989, 0.87574
0.341629, 0.963849
0.0482128, 0.65718
0.324569, 0.802993
0.301701, 0.846053
0.429845, 0.922159
0.09303, 0.559408
0.427149, 0.82207
0.183244, 0.868322
0.0833205, 0.439265
0.531318, 0.807974
0.0876239, 0.915426
0.62575, 0.950417
0.0516342, 0.333059
0.639785, 0.771314
0.0571737, 0.950243
0.733888, 0.897178
0.036298, 0.221887
0.735589, 0.711553
0.135242, 0.935824
0.813354, 0.825639
0.10184, 0.158037
0.797483, 0.648504
0.21598, 0.846328
0.902927, 0.760338
0.202778, 0.0921598
0.81541, 0.529311
0.294489, 0.773862
0.899519, 0.65126
0.288276, 0.0485186
0.840641, 0.425429
0.380689, 0.767556
0.897983, 0.536606
0.367122, 0.118429
0.908735, 0.370192
0.47669, 0.815163
0.920022, 0.455766
0.41486, 0.215448
0.95075, 0.306564
0.560598, 0.861558
0.962821, 0.371391
0.487041, 0.2772
0.927169, 0.208627
0.678514, 0.851836
0.92913, 0.267726
0.596353, 0.321998
0.826347, 0.142555
0.796801, 0.833019
0.84902, 0.214479
0.70286, 0.361261
0.723369, 0.0862747
0.889777, 0.871602
0.737551, 0.175376
0.755621, 0.460713
0.64948, 0.044431
0.637783, 0.141927
0.803548, 0.55206
0.534781, 0.0338283
0.896865, 0.945871
0.919597, 0.577162
0.443133, 0.0514974
0.81282, 0.85947
0.467943, 0.0341237
0.962785, 0.64987
0.364227, 0.142612
0.730809, 0.773514
0.395616, 0.10687
0.963106, 0.767943
0.28529, 0.231373
0.654332, 0.680349
0.310584, 0.192297
0.95953, 0.888424
0.198953, 0.315483
0.576738, 0.626468
0.221147, 0.270467
0.155454, 0.398881
0.456324, 0.621115
0.141153, 0.337936
0.791716, 0.966171
0.160291, 0.519317
0.343731, 0.609468
0.137403, 0.456179
0.68017, 0.950616
0.156685, 0.632317
0.231103, 0.566532
0.133588, 0.576652
0.581861, 0.93075
0.124393, 0.744746
0.134193, 0.602726
0.0972701, 0.684323
0.473401, 0.963509
0.171135, 0.841417
0.0555276, 0.578315
0.108073, 0.781159
0.410883, 0.894092
0.145803, 0.926174
0.0346736, 0.47189
0.118501, 0.870214
0.34309, 0.794431
0.054256, 0.379228
0.252759, 0.76086
0.0397765, 0.915623
0.146774, 0.30331
0.196522, 0.965323
0.134203, 0.744761
0.0984828, 0.837787
0.236904, 0.22328
0.276758, 0.909321
0.0468826, 0.718442
0.179795, 0.750011
0.30036, 0.141314
0.363352, 0.826744
0.0625936, 0.623719
0.260105, 0.66013
0.44903, 0.741964
0.127405, 0.522093
0.281792, 0.556643
0.450192, 0.0339631
0.477904, 0.640511
0.171347, 0.431834
0.297908, 0.437192
0.526724, 0.100268
0.501317, 0.522273
0.149545, 0.31329
0.268316, 0.344611
0.61698, 0.158411
0.478667, 0.427846
0.0913548, 0.226073
0.199273, 0.261121
0.71997, 0.16781
0.415442, 0.339729
0.0502733, 0.168358
0.0985472, 0.222177
0.781974, 0.0807586
0.315396, 0.293432
0.129948, 0.0790848
0.0422353, 0.276296
0.869622, 0.0371585
0.233148, 0.336519
0.222033, 0.0369733
0.0334551, 0.392074
0.142142, 0.415553
0.31058, 0.092953
0.0619859, 0.488836
0.96586, 0.191596
0.101217, 0.508298
0.405813, 0.160871
0.133271, 0.586031
0.945011, 0.285656
0.0772969, 0.626434
0.473037, 0.213018
