0.5,0.5,0.5,0.5
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
0.00097,0.00097,0.00097,0.00097
