0.0,0.0,0.0,0.0
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
inf,inf,inf,inf
0.0,1.0,0.0,1.0
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.5,0.5,0.5,0.875
0.3125,0.6875,0.3125,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
0.5,0.5,0.5,0.9375
