,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,5288.3648,1479.0240000000001,1442.0592000000001,2444.6592000000005,1588.104,2503.5776,1200.4335999999998,1627.288,2283.1744,1219.1616,3213.1552,1690.7728,3217.4224000000004,3217.3312,1324.672,3215.0751999999998,3423.2208,1219.6192,1236.6688,3217.1152,3217.3792000000003,1206.0768,2222.9631999999997,1973.5648,3267.1392,2228.2111999999997,1192.8160000000003,2242.7008,3280.8608,2242.88,1468.4,2327.1552,1655.3311999999999,2327.1552,1369.968
1,1216.48,1717.36,2480.8448,1474.592,2305.184,1989.488,2698.2848,1869.0720000000001,3340.9631999999997,1472.2928,3213.1312000000003,2439.0271999999995,2220.8512,3217.1536,1176.432,1579.6064000000001,1477.68,1286.864,1353.4752,2192.2111999999997,1210.976,2439.232,2220.2688000000003,2188.2079999999996,3279.9392,1311.216,1303.5615999999998,3215.1232,1243.1712,3522.3712,2235.4304,2434.7776000000003,2284.4031999999997,1376.9824,1249.8016000000002
2,4478.9151999999995,3157.0752,2383.9584,2053.792,2509.5935999999997,1478.3808,3262.5952,2297.8352,1534.688,1466.0832,3223.3552,1443.6288,3077.1328000000003,2475.696,3227.2432,2290.9808000000003,3219.2272000000003,1176.6879999999999,3217.0432,2265.8687999999997,3215.3392,3263.6320000000005,3217.1392,1403.8368,3217.1392,1496.5856000000003,1557.1808,1184.0864000000001,1204.336,2305.6256000000003,2349.1456,3217.0912,2493.7344,3217.0912,3217.0912
3,3863.0015999999996,2365.3216,3663.344,1185.5040000000001,1532.7967999999998,1371.1200000000001,1409.8560000000002,1380.792,2225.3376,1819.6864,2087.136,1527.8176,1390.5472000000002,3217.3312,3217.4224000000004,2234.0256,1697.3264000000004,3217.4224000000004,1301.5136000000002,2482.3599999999997,1703.4272,3217.0912,2226.1375999999996,2227.8016,2227.8016,1176.7135999999998,1176.432,1395.6191999999999,2227.8016,1406.2176,2227.8016,2322.3424,2223.808,1229.9616,1978.4032000000002
4,1702.0,2648.2064,1509.024,2674.0528,2479.6832,1376.592,1218.4608000000003,1696.0768,1463.9104000000002,1329.8975999999998,3348.8992,2175.7376000000004,1392.8799999999999,2174.2112,3213.1552,3288.0112,1424.8112,2272.2096,3285.3248,3261.2704000000003,2683.368,3238.3072,1383.792,1418.1280000000002,1421.96,1282.1280000000002,3217.1152,1542.768,2281.568,3013.4143999999997,1322.672,1236.0672,1949.968,2762.3072,2201.2896
