0	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
1	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
2	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
3	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
4	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
5	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
6	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
7	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
8	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
9	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
10	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
11	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
12	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
13	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
14	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
15	0.0	467.3402992587053	2181.6815692800055	86.67348552370437	5429.811810849809	0.0	10800.032000000001
