,0,1,2,3,4,5,6,7,8,9
0,6400.0,1425.6000000000001,1322.1760000000002,2342.648,2532.3360000000002,4703.290666666667,2196.872,2408.8799999999997,1533.8506666666665,2915.7333333333336
1,1242.0933333333332,1827.952,3145.845333333333,1765.7386666666669,2894.8133333333335,3476.1813333333334,3624.9173333333333,4644.704,3074.6613333333335,2853.5146666666665
2,4461.861333333333,2797.8880000000004,2187.9306666666666,1993.2453333333333,3258.2666666666664,2371.36,1523.7920000000001,2259.312,3091.1253333333334,2460.2053333333333
3,4308.938666666666,1385.6053333333332,4184.362666666667,1195.2853333333335,1336.2186666666666,1218.76,3636.4373333333338,2198.5653333333335,1628.8053333333335,1395.0240000000001
4,1649.744,3350.6479999999997,1414.9386666666667,3536.8826666666664,2221.3226666666665,2792.002666666667,1226.608,1782.1706666666666,4786.063999999999,1738.5653333333332
