0.4360006434818427,0.564255477865597,0.23548890319979118,0.5702753136656982,0.7912304795543406,0.7819822688662629,0.19420709514117732,0.6381184231557331
0.43600084614487267,0.5642519250508355,0.23548910586282115,0.5702717608509367,0.7912306822173706,0.7819787160515014,0.19420729780420729,0.6381148703409716
0.4360006634503865,0.5642518638173611,0.235488923168335,0.5702716996174623,0.7912304995228845,0.781978654818027,0.19420711510972113,0.6381148091074972
0.4360002613884735,0.5642520576357957,0.23548852110642196,0.5702718934358968,0.7912300974609714,0.7819788486364615,0.1942067130478081,0.6381150029259317
0.43599957416840035,0.5642529670574811,0.23548783388634886,0.5702728028575822,0.7912294102408983,0.7819797580581469,0.194206025827735,0.6381159123476171
0.43599860445678423,0.5642558072100677,0.23548686417473275,0.5702756430101689,0.7912284405292822,0.7819825982107336,0.19420505611611888,0.6381187525002038
0.43600047025574984,0.5642321727717768,0.23548872997369835,0.570252008571878,0.7912303063282479,0.7819589637724427,0.19420692191508454,0.6380951180619129
0.4360023097580598,0.5642166180237769,0.23549056947600833,0.570236453823878,0.7912321458305579,0.7819434090244427,0.19420876141739457,0.6380795633139129
0.43594439021216547,0.5644162886365496,0.23543264993011395,0.5704361244366506,0.7911742262846635,0.7821430796372154,0.1941508418715002,0.6382792339266855
0.43593971840726325,0.5643130516289482,0.2354279781252117,0.5703328874290492,0.7911695544797613,0.782039842629614,0.19414617006659798,0.6381759969190841
0.4359404427003553,0.564272613229796,0.23542870241830374,0.5702924490298971,0.7911702787728534,0.7819994042304619,0.19414689435969001,0.638135558519932
0.43594121356750415,0.5642498905015451,0.23542947328545255,0.5702697263016461,0.7911710496400022,0.7819766815022109,0.19414766522683882,0.638112835791681
0.435941781762096,0.5642336088271319,0.23543004148004437,0.5702534446272329,0.791171617834594,0.7819603998277977,0.19414823342143064,0.6380965541172678
0.4359422068823498,0.5642210001775428,0.2354304666002982,0.5702408359776439,0.7911720429548478,0.7819477911782087,0.19414865854168445,0.6380839454676788
0.43594252712744985,0.5642109774932961,0.23543078684539823,0.5702308132933972,0.7911723631999478,0.781937768493962,0.19414897878678444,0.6380739227834321
0.43594276736919474,0.5642029629043419,0.2354310270871431,0.5702227987044429,0.7911726034416926,0.7819297539050077,0.1941492190285293,0.6380659081944778
0.43594294574253983,0.5641965729201744,0.2354312054604882,0.5702164087202755,0.7911727818150377,0.7819233639208403,0.1941493974018744,0.6380595182103104
0.4359430761286776,0.5641915187559011,0.23543133584662598,0.5702113545560021,0.7911729122011755,0.781918309756567,0.19414952778801214,0.638054464046037
0.43594316934039745,0.5641875702162347,0.23543142905834588,0.5702074060163356,0.7911730054128954,0.7819143612169004,0.19414962099973204,0.6380505155063705
0.43594323384760336,0.564184539524939,0.23543149356555182,0.5702043753250399,0.7911730699201013,0.7819113305256047,0.19414968550693798,0.6380474848150748
0.4359432762917839,0.5641822720560357,0.23543153600973238,0.5702021078561366,0.7911731123642819,0.7819090630567014,0.19414972795111857,0.6380452173461715
0.4359433018763178,0.5641806399306896,0.23543156159426626,0.5702004757307905,0.7911731379488157,0.7819074309313553,0.19414975353565245,0.6380435852208254
0.43594331467074593,0.5641795371330527,0.2354315743886944,0.5701993729331536,0.7911731507432439,0.7819063281337184,0.19414976633008055,0.6380424824231885
0.43594331785040674,0.5641788756209027,0.23543157756835517,0.5701987114210036,0.7911731539229047,0.7819056666215685,0.19414976950974133,0.6380418209110386
0.43594331388583724,0.5641785821737707,0.2354315736037857,0.5701984179738717,0.7911731499583352,0.7819053731744365,0.19414976554517183,0.6380415274639066
0.435943304692621,0.5641785958196482,0.23543156441056945,0.5701984316197493,0.791173140765119,0.7819053868203141,0.19414975635195558,0.6380415411097842
0.43594329174994473,0.5641788657262742,0.2354315514678932,0.5701987015263752,0.7911731278224428,0.78190565672694,0.19414974340927935,0.6380418110164101
0.43594327619435974,0.5641793494690475,0.23543153591230823,0.5701991852691485,0.7911731122668577,0.7819061404697133,0.19414972785369433,0.6380422947591834
0.43594325889388813,0.5641800116056138,0.23543151861183664,0.5701998474057147,0.7911730949663861,0.7819068026062796,0.19414971055322272,0.6380429568957496
0.43594324050654965,0.5641808225007979,0.23543150022449816,0.5702006583008988,0.7911730765790477,0.7819076135014638,0.1941496921658843,0.6380437677909337
0.43594322152654286,0.5641817573562866,0.23543148124449137,0.5702015931563875,0.7911730575990409,0.7819085483569524,0.19414967318587753,0.6380447026464224
0.43594320232064715,0.5641827954080507,0.2354314620385957,0.5702026312081516,0.7911730383931452,0.7819095864087166,0.19414965397998188,0.6380457406981865
0.43594318315688235,0.5641839192614085,0.23543144287483092,0.5702037550615094,0.7911730192293804,0.7819107102620744,0.19414963481621708,0.6380468645515444
0.4359431642270415,0.5641851143392193,0.23543142394499,0.5702049501393202,0.7911730002995395,0.7819119053398851,0.1941496158863762,0.6380480596293551
0.4359412350991583,0.5643456143203253,0.2354294948171068,0.5703654501204262,0.7911710711716563,0.7820724053209911,0.19414768675849292,0.6382085596104611
0.43593858800859975,0.5645552827067513,0.2354268477265482,0.5705751185068522,0.7911684240810977,0.7822820737074171,0.19414503966793437,0.6384182279968871
0.43593573250908974,0.5647787463605622,0.23542399222703814,0.5707985821606633,0.7911655685815876,0.7825055373612281,0.19414218416842433,0.6386416916506982
0.43593282817026296,0.5650056230053284,0.23542108788821137,0.5710254588054294,0.7911626642427608,0.7827324140059942,0.19413927982959756,0.6388685682954643
0.4359299210615894,0.5652329315395297,0.23541818077953783,0.5712527673396307,0.7911597571340873,0.7829597225401955,0.194136372720924,0.6390958768296656
0.4359270232716864,0.5654598620956932,0.23541528298963482,0.5714796978957942,0.7911568593441842,0.783186653096359,0.194133474931021,0.6393228073858291
0.4359241370401991,0.5656862360006091,0.23541239675814749,0.5717060718007101,0.7911539731126969,0.7834130270012749,0.19413058869953367,0.639549181290745
0.43592126188670144,0.5659120533295661,0.2354095216046498,0.5719318891296671,0.7911510979591992,0.7836388443302319,0.194127713546036,0.639774998619702
0.43591839668689986,0.5661373605530898,0.23540665640484826,0.5721571963531908,0.7911482327593977,0.7838641515537557,0.19412484834623445,0.6400003058432258
0.435915540261582,0.5663622123118673,0.23540379997953043,0.5723820481119684,0.7911453763340799,0.7840890033125332,0.1941219919209166,0.6402251576020033
0.4359126915307985,0.5665866608130307,0.2354009512487469,0.5726064966131317,0.7911425276032964,0.7843134518136965,0.19411914319013307,0.6404496061031666
0.43590984954287426,0.5668107532804862,0.23539810926082266,0.5728305890805873,0.7911396856153722,0.7845375442811521,0.19411630120220882,0.6406736985706222
0.4359070134689847,0.5670345317083899,0.2353952731869331,0.5730543675084909,0.7911368495414826,0.7847613227090557,0.19411346512831923,0.6408974769985258
0.4359041825896435,0.5672580332329294,0.23539244230759193,0.5732778690330306,0.7911340186621414,0.7849848242335953,0.194110634248978,0.6411209785230654
